step,reward,rolling_reward
18082,-5.009766578674316,-15.440666705500334
18083,-4.834591865539551,-15.38992544497177
18084,-5.51817512512207,-15.229062125574798
18085,-8.106879234313965,-15.112129367243499
18086,-14.297770500183105,-14.971451186548919
18087,-9.54761028289795,-14.860025981318206
18088,0.14570599794387817,-14.817046890389173
18089,0.6439539790153503,-14.788399140726774
18090,-0.3066360056400299,-14.762556852351874
18091,1.3297499418258667,-14.73889095164463
18092,1.2257280349731445,-14.721047012817115
18093,1.3449959754943848,-14.688993828307837
18094,0.5296220183372498,-14.669337492715567
18095,-1.4907079935073853,-14.655716521512717
18096,-17.684471130371094,-14.67410931707546
18097,-20.90603256225586,-14.739491446744651
18098,-45.28712844848633,-14.73515259481594
18099,-41.71944046020508,-14.727261588346213
18100,-42.4593620300293,-14.901850604306906
18101,-47.58403778076172,-15.096609931241721
18102,-5.816941738128662,-15.124456537973135
18103,-6.795100212097168,-15.154493533384056
18104,-4.356389045715332,-15.160152607213705
18105,-6.402774810791016,-14.98203210855648
18106,-5.477875232696533,-14.939790182363241
18107,-4.23496675491333,-14.896000866185874
18108,-7.673741817474365,-14.789094026815146
18109,-6.53735876083374,-14.681270393621176
18110,-7.465630054473877,-14.358920969258994
18111,-7.6911845207214355,-14.250574806462973
18112,-3.095449924468994,-14.223814237844199
18113,-43.48780059814453,-14.374848173391074
18114,0.44282200932502747,-14.354148452889174
18115,-0.7711259722709656,-14.32970349014923
18116,-0.7122660279273987,-14.312422053467483
18117,0.6667119860649109,-14.283302805315703
18118,-3.0226073265075684,-14.277171568285674
18119,-7.2673540115356445,-14.280770292650908
18120,-17.362478256225586,-14.29157654036209
18121,-18.553499221801758,-14.358575721155852
18122,-45.57795333862305,-14.524416646372527
18123,-44.36613845825195,-14.524509740244596
18124,-46.57305145263672,-14.535888677012176
18125,-41.21847152709961,-14.525481084238738
18126,-10.343074798583984,-14.564977055441588
18127,-8.970383644104004,-14.603121158014982
18128,-4.769158363342285,-14.605053996454924
18129,-8.169366836547852,-14.590448600184173
18130,-2.7513740062713623,-14.570251655947416
18131,-7.542550086975098,-14.354435558687895
18132,-4.767641544342041,-14.23538118590042
18133,-5.944515705108643,-14.078812294375151
18134,-16.227962493896484,-13.960761513125151
18135,-15.767483711242676,-13.853565884005278
18136,-12.99608039855957,-13.870154873263091
18137,-1.005653977394104,-13.838835890661924
18138,-0.3814699947834015,-13.809324903499334
18139,-2.1920366287231445,-13.800183383952826
18140,-4.2104411125183105,-13.785968782436102
18141,-0.0289900004863739,-13.756056242834777
18142,-1.6041699647903442,-13.731790522944182
18143,-11.878182411193848,-13.754494685541838
18144,-4.511620044708252,-13.71302670038864
18145,1.2481919527053833,-13.66518651283905
18146,0.4839400053024292,-13.658389048945159
18147,0.2957093417644501,-13.644433579932898
18148,-1.2534946203231812,-13.652761646520347
18149,-8.592199325561523,-13.69251366783306
18150,-2.2021000385284424,-13.706773043882102
18151,-13.381868362426758,-13.748086712133139
18152,-19.30769920349121,-13.782373386632651
18153,-19.347902297973633,-13.807216045629232
18154,-81.53997802734375,-14.063965343724936
18155,-86.4458999633789,-14.320660732518881
18156,-45.10713195800781,-14.331812191259116
18157,-7.783203125,-14.17528200937435
18158,-7.807425022125244,-13.843134847890585
18159,-6.463983535766602,-13.519426420461386
18160,-4.722141742706299,-13.50391395593807
18161,-3.065931558609009,-13.490587615262717
18162,-7.109324932098389,-13.500164515744896
18163,-5.225566864013672,-13.509638695012779
18164,-5.069458484649658,-13.507943062078208
18165,-11.604048728942871,-13.542241729032249
18166,-12.354105949401855,-13.570206420194358
18167,-18.340824127197266,-13.617585433255881
18168,-8.479372024536133,-13.610572634946555
18169,-0.8816346526145935,-13.584314826022833
18170,1.054386019706726,-13.570334468375892
18171,0.4060260057449341,-13.564835620414465
18172,0.6762959957122803,-13.567776892196386
18173,-0.8082713484764099,-13.576562041532249
18174,-51.50761413574219,-13.787774266015738
18175,-11.790050506591797,-13.837965414773674
18176,-17.731969833374023,-13.880821032296867
18177,-32.69139862060547,-13.959515784036368
18178,-48.27430725097656,-14.079935248147697
18179,-46.97666931152344,-14.195645437967032
18180,-37.705501556396484,-14.180609350930899
18181,-7.539783477783203,-14.046027594339103
18182,-8.549833297729492,-13.899822188150138
18183,-4.318708419799805,-13.750015326272695
18184,-7.309091567993164,-13.745529692422599
18185,-7.368133544921875,-13.759203393708914
18186,-4.394433498382568,-13.757962724458427
18187,-5.230875015258789,-13.756440423738212
18188,-7.67276668548584,-13.76696372390911
18189,-3.342698097229004,-13.747000550996512
18190,-11.46081829071045,-13.770328258287162
18191,-5.199895858764648,-13.767645190965384
18192,-5.079319953918457,-13.738274669419974
18193,1.2630599737167358,-13.706550117742271
18194,0.5001580119132996,-13.670912103187293
18195,0.5046579837799072,-13.674598031055183
18196,0.9653639793395996,-13.67338002325222
18197,-46.22975158691406,-13.863627317678183
18198,-6.862471103668213,-13.89009681810066
18199,-11.55381965637207,-13.940796472679823
18200,-19.90851402282715,-14.010558267723768
18201,-37.58668518066406,-14.111189394127578
18202,-47.046714782714844,-14.233735269676894
18203,-38.9556999206543,-14.317694345604629
18204,-43.58162307739258,-14.328922052513809
18205,-9.993049621582031,-14.168217798363417
18206,-6.458616733551025,-14.106260311257094
18207,-2.476155996322632,-13.927309527527541
18208,-4.158916473388672,-13.909411128174513
18209,-4.647500038146973,-13.900046382080763
18210,-4.960691452026367,-13.902562314163893
18211,-4.8245158195495605,-13.900767876755447
18212,-5.1814751625061035,-13.89310414422676
18213,-59.34258270263672,-14.10860500825569
18214,-14.231505393981934,-14.13357159722969
18215,-6.321402072906494,-14.13500583184883
18216,-3.541825294494629,-14.111124709259718
18217,0.6091740131378174,-14.061262388359756
18218,1.1684160232543945,-13.848162149559707
18219,1.1213279962539673,-13.835612317692489
18220,-0.03783600032329559,-13.839183669637888
18221,0.2340420037508011,-13.839144997607917
18222,-7.038949489593506,-13.872379675399513
18223,-13.130393981933594,-13.927016691219062
18224,-20.32330894470215,-13.975475027095527
18225,-42.041038513183594,-14.089102815639228
18226,-39.99443054199219,-14.17555217171833
18227,-34.30904006958008,-14.240011514674872
18228,-43.48054504394531,-14.263579858791083
18229,-9.53024959564209,-14.130082983028144
18230,-6.099383354187012,-13.954337831508369
18231,-6.135950088500977,-13.763765665065497
18232,-3.0482683181762695,-13.74269000435993
18233,-3.646608352661133,-13.720358804713936
18234,-6.277975082397461,-13.726544439326972
18235,-6.7562665939331055,-13.733297739040106
18236,-7.663883209228516,-13.735600904475898
18237,-11.92814826965332,-13.761951463710517
18238,-14.411223411560059,-13.808421229373664
18239,-9.269330978393555,-13.812044493686408
18240,1.1881439685821533,-13.740970270168036
18241,1.1400480270385742,-13.674214338313789
18242,-0.607312023639679,-13.671419378530235
18243,0.18871000409126282,-13.658834607254715
18244,0.6725886464118958,-13.660698260676115
18245,-2.5351052284240723,-13.67489240969345
18246,-8.433544158935547,-13.697280637156219
18247,-2.7537600994110107,-13.700451613318176
18248,-15.540111541748047,-13.749405623327942
18249,-32.45199966430664,-13.654299147497863
18250,-41.463375091552734,-13.761002753149718
18251,-42.91352081298828,-13.844458433996886
18252,-40.073970794677734,-13.82841863907501
18253,-8.675066947937012,-13.693951777350158
18254,-7.559124946594238,-13.57491183365509
18255,-6.424441814422607,-13.404758389364927
18256,-6.1895751953125,-13.395421158682556
18257,-5.327168941497803,-13.386795166861265
18258,-4.313291549682617,-13.378159899603576
18259,-49.70654296875,-13.5495749043338
18260,-3.0283899307250977,-13.55219765747711
18261,-3.2155261039733887,-13.546216261755674
18262,-12.502939224243164,-13.565655251394958
18263,-11.266845703125,-13.582158858191223
18264,-3.8285861015319824,-13.552901665579528
18265,-6.73795223236084,-13.527810112845152
18266,-7.702179431915283,-13.545290830504149
18267,-3.5258266925811768,-13.564297180067747
18268,-6.94047737121582,-13.577860996138304
18269,-6.01666784286499,-13.60023854745552
18270,-15.714646339416504,-13.667620316635817
18271,-12.824219703674316,-13.722795979391783
18272,-4.180120468139648,-13.73953361326456
18273,-36.798622131347656,-13.855787075102329
18274,-35.423221588134766,-13.952801090300083
18275,-37.40669250488281,-14.074764925062656
18276,-33.917659759521484,-14.068886323988437
18277,-8.702692031860352,-13.95119574934244
18278,-7.8792500495910645,-13.816726970732212
18279,-2.864535093307495,-13.680755499899387
18280,-5.100008487701416,-13.491608704626561
18281,-4.770783424377441,-13.487181771337985
18282,-6.796350002288818,-13.316365202963352
18283,-5.296741485595703,-13.318594702780247
18284,-5.229245185852051,-13.14077608782053
18285,-19.185264587402344,-13.190874713003636
18286,-13.58901596069336,-13.215226977407932
18287,-15.011377334594727,-13.25746280580759
18288,-11.63521957397461,-13.262180632650852
18289,-4.228226184844971,-13.06954148966074
18290,-5.705435276031494,-12.89491669756174
18291,-3.7584993839263916,-12.89909377771616
18292,-0.047986000776290894,-12.901796905696392
18293,-7.184878826141357,-12.934142125070094
18294,-7.985695838928223,-12.970727324426175
18295,-10.0397310256958,-13.015559336602688
18296,-9.959905624389648,-13.03332689756155
18297,-34.327301025390625,-13.140211472451687
18298,-47.502464294433594,-13.283212044656278
18299,-50.42137145996094,-13.418390999734402
18300,-29.164880752563477,-13.406051163613796
18301,-7.895008563995361,-13.289231570184231
18302,-6.267516613006592,-13.136604035317898
18303,-49.85127639770508,-13.223833146035672
18304,-7.005216598510742,-13.223263979852199
18305,-6.816391468048096,-13.228168679177761
18306,-3.4483482837677,-13.045798299729825
18307,-7.897883415222168,-13.059175966203213
18308,-5.767341613769531,-13.061652465760709
18309,-14.25222110748291,-13.097772951066494
18310,-14.025876998901367,-13.133865558564663
18311,-16.491863250732422,-13.177618387162685
18312,-7.58588981628418,-13.156476358354091
18313,-7.935227394104004,-13.145022466599942
18314,-1.6527040004730225,-13.130039767205716
18315,-4.926263809204102,-13.14881075847149
18316,-7.546629905700684,-13.184986165881156
18317,-7.268956661224365,-13.215030400514603
18318,-10.877224922180176,-13.263669300317764
18319,-15.082474708557129,-13.325517423152924
18320,-5.774374008178711,-13.320009807109832
18321,-22.670957565307617,-13.383172015666961
18322,-35.67015838623047,-13.476500621318817
18323,-40.40673065185547,-13.570697009563446
18324,-39.11884689331055,-13.575632190227509
18325,-10.01276683807373,-13.456854659557342
18326,-6.157016754150391,-13.31387080335617
18327,-4.03606653213501,-13.17284807729721
18328,-7.3532915115356445,-13.178241775035858
18329,-7.185699939727783,-13.170398442745208
18330,-7.0609002113342285,-13.179743510723114
18331,-6.443183422088623,-13.17647531080246
18332,-5.394241809844971,-13.178013211727142
18333,-13.388303756713867,-13.21222805929184
18334,-2.638767957687378,-13.2007104306221
18335,-11.50058364868164,-13.214285248279571
18336,-3.877418041229248,-13.172603838443756
18337,1.2439980506896973,-13.129437405109405
18338,1.1895300149917603,-13.125262109041214
18339,0.45791199803352356,-13.12600627696514
18340,0.4421980082988739,-13.123010940909385
18341,0.22528666257858276,-13.127428794026375
18342,-5.33181619644165,-13.153658970952034
18343,-15.243337631225586,-13.220012305378914
18344,-20.135713577270508,-13.302673647761345
18345,-34.984764099121094,-13.4366498721838
18346,-40.2054557800293,-13.526733810782433
18347,-41.79924011230469,-13.610306640982628
18348,-26.596784591674805,-13.535545265555381
18349,-53.689090728759766,-13.5834238666296
18350,-8.153657913208008,-13.446201050162315
18351,-5.844799995422363,-13.279244099020959
18352,-6.44545841217041,-13.281758165717125
18353,-4.854091644287109,-13.273994131445885
18354,-6.627999782562256,-13.283080574393272
18355,-5.151575088500977,-13.278075775504112
18356,-5.973391532897949,-13.280057840704918
18357,-16.64637565612793,-13.329703476309776
18358,-10.386054992675781,-13.340552729010582
18359,-4.323022842407227,-13.331695385336875
18360,1.235592007637024,-13.296890497088432
18361,1.2737339735031128,-13.261030823111534
18362,-1.1522979736328125,-13.25325821530819
18363,-1.0559159517288208,-13.083530676722527
18364,-0.21634800732135773,-13.086167356789112
18365,-2.988848924636841,-13.095038248598575
18366,-4.274257183074951,-13.109286213219166
18367,-11.419755935668945,-13.157632084906101
18368,-62.211727142333984,-13.394388564169407
18369,-83.64315032958984,-13.699891749441624
18370,-87.0479507446289,-13.978633639395238
18371,-86.46674346923828,-14.250286616384983
18372,-16.12238311767578,-14.132464335501194
18373,-4.851150035858154,-13.974404381811619
18374,-6.044783115386963,-13.812291308462619
18375,-7.201408386230469,-13.676223055899143
18376,-6.794400215148926,-13.662028357565402
18377,-4.823975086212158,-13.645442723333836
18378,-4.393674850463867,-13.643940789282322
18379,-4.2097601890563965,-13.628102362692356
18380,-5.460866451263428,-13.638940332472325
18381,-64.96785736083984,-13.868641561567783
18382,-18.114791870117188,-13.922030162870884
18383,-8.069910049438477,-13.930531740248203
18384,0.4940933287143707,-13.86364351695776
18385,-0.7430179715156555,-13.803545653998851
18386,1.0505520105361938,-13.747359124362468
18387,0.44518598914146423,-13.741555764496326
18388,0.5732020139694214,-13.737737076461315
18389,0.9965959787368774,-13.724982546031475
18390,-3.804506778717041,-13.72335880869627
18391,-10.375310897827148,-13.764744092285634
18392,-20.442399978637695,-13.840097012341023
18393,-43.57320022583008,-13.966877083599567
18394,-39.57902526855469,-14.107146704494953
18395,-48.185638427734375,-14.304882026016712
18396,-17.650680541992188,-14.37742050820589
18397,-53.46689987182617,-14.592470945060253
18398,-50.73115921020508,-14.79038160341978
18399,-3.7480082511901855,-14.771004839122295
18400,-3.847675085067749,-14.777587139308453
18401,-6.703616619110107,-14.750874132335186
18402,-6.411116600036621,-14.699287801921368
18403,-6.809675216674805,-14.649134893596173
18404,-7.235099792480469,-14.351915380656719
18405,-11.419866561889648,-14.051811247050763
18406,-8.839813232421875,-13.906741972148419
18407,-5.591982841491699,-13.897977091014384
18408,1.1398320198059082,-13.862188062846661
18409,-0.9326440095901489,-13.840062704741955
18410,-1.997514009475708,-13.829164193809033
18411,-0.6651910543441772,-13.819561231791972
18412,0.9943199753761292,-13.787146652162075
18413,-43.92710876464844,-13.941952819764614
18414,-48.09393310546875,-14.11405071824789
18415,-2.1994900703430176,-14.076432483613491
18416,-17.579814910888672,-14.097335319459438
18417,-11.324186325073242,-14.069268768250943
18418,-38.60476303100586,-14.18977033227682
18419,-17.545698165893555,-14.256426586329937
18420,-39.52689743041992,-14.418751720130443
18421,-8.798566818237305,-14.455570091426372
18422,-5.683816432952881,-14.481010541141034
18423,-3.0130650997161865,-14.489829716145993
18424,-4.182966709136963,-14.300531126439571
18425,-49.181884765625,-14.450098463475705
18426,-49.20615005493164,-14.575995184361934
18427,-3.941816568374634,-14.460996856153011
18428,-4.995683193206787,-14.287882359921932
18429,-54.99542236328125,-14.319957372128963
18430,-52.46216583251953,-14.378984029233456
18431,-3.19842791557312,-14.361618606984615
18432,1.0744099617004395,-14.323121633946895
18433,1.0889064073562622,-14.30149117463827
18434,-2.137363910675049,-14.280804264009
18435,0.9148319959640503,-14.247672401845454
18436,0.3894219994544983,-14.228536979854107
18437,0.48368799686431885,-14.205678727805614
18438,-4.19088888168335,-14.191751216590404
18439,-5.529849052429199,-14.200499820411205
18440,-14.049985885620117,-14.210856490790844
18441,-77.37264251708984,-14.499547477424144
18442,-36.40697479248047,-14.624858096778393
18443,-43.420249938964844,-14.803591336429118
18444,-32.64662170410156,-14.93617845529318
18445,-9.271550178527832,-14.975283287942409
18446,-8.106858253479004,-15.011572176873685
18447,-2.7144932746887207,-14.837511143624782
18448,-7.41254997253418,-14.839711459100247
18449,-7.307250022888184,-14.82272518056631
18450,-6.689316749572754,-14.769848391473293
18451,-7.519691467285156,-14.649580416619777
18452,-3.7214467525482178,-14.476279344499112
18453,-13.641359329223633,-14.375021982133388
18454,-11.424575805664062,-14.246393793046474
18455,-9.380093574523926,-14.243941968858241
18456,-4.90078067779541,-14.23771062463522
18457,0.44801199436187744,-14.226013952672481
18458,-0.7696319818496704,-14.212456814706325
18459,0.5457339882850647,-14.191683878600598
18460,0.513189971446991,-14.169788352906703
18461,-2.90378999710083,-14.16210544961691
18462,-1.2126460075378418,-14.146230132997037
18463,-15.925390243530273,-13.97256136316061
18464,-15.639739990234375,-13.97819430154562
18465,-36.95360565185547,-14.100723115861415
18466,-46.7009162902832,-14.27335947984457
18467,-38.3935546875,-14.42937039464712
18468,-24.531274795532227,-14.532169157922269
18469,-52.34965896606445,-14.74605310577154
18470,-5.5468831062316895,-14.768089294195175
18471,-49.7227897644043,-14.967916621267795
18472,-4.619008541107178,-14.95823685747385
18473,-7.468883514404297,-14.935590815603733
18474,-7.064041614532471,-14.882553746283055
18475,-5.252108097076416,-14.735398024618625
18476,-7.995708465576172,-14.607403136312962
18477,-14.038485527038574,-14.526320918142796
18478,-14.185498237609863,-14.409140730917454
18479,-11.541472434997559,-14.417185622274875
18480,-7.033375263214111,-14.420921589910984
18481,-9.54033374786377,-14.434539124548435
18482,-6.09699010848999,-14.44673401170969
18483,-21.277170181274414,-14.517256259024144
18484,-36.86582946777344,-14.639607676565648
18485,-47.76384735107422,-14.803637999594212
18486,-47.599369049072266,-14.963379942953587
18487,-51.64541244506836,-15.122248999655246
18488,-10.247308731079102,-15.105593340933323
18489,-8.725767135620117,-15.10341908556223
18490,-7.735491752624512,-15.139113628447056
18491,-5.529333114624023,-15.165791153013707
18492,-5.458374977111816,-15.185195404827594
18493,-4.861891746520996,-15.205397811830045
18494,-6.028966903686523,-15.232204034030438
18495,-9.251792907714844,-15.2590707847476
18496,-13.810513496398926,-15.280578662097454
18497,-18.22873306274414,-15.342478553950787
18498,-2.11979603767395,-15.28879729193449
18499,-5.227926731109619,-15.179901000201703
18500,-47.19462585449219,-15.20282600325346
18501,-3.4085259437561035,-15.04480602377653
18502,-4.0789666175842285,-14.900826007068158
18503,-12.199048042297363,-14.9149219314456
18504,-10.095601081848145,-14.925067835986614
18505,-61.39511489868164,-15.144950528323651
18506,-23.72256851196289,-15.215082501590253
18507,-21.156404495239258,-15.278399443805217
18508,-55.594627380371094,-15.48352478712797
18509,-55.769561767578125,-15.507776862323285
18510,-52.091224670410156,-15.704028201282025
18511,-47.779361724853516,-15.882283543765546
18512,-9.876533508300781,-15.871777920901776
18513,-7.953508377075195,-15.858524571597576
18514,-5.516441822052002,-15.865275994479656
18515,-7.010741710662842,-15.866367152392865
18516,-5.963316440582275,-15.859411700427533
18517,-7.307466506958008,-15.874538259685039
18518,-5.18200159072876,-15.86750435656309
18519,-9.134160995483398,-15.879974329173566
18520,-15.269255638122559,-15.87819276636839
18521,-13.190861701965332,-15.879659334361554
18522,-9.328022003173828,-15.90025094050169
18523,-7.698460578918457,-15.783850294291973
18524,-3.0921220779418945,-15.6545258962512
18525,-4.516915321350098,-15.52296678751707
18526,-8.417555809020996,-15.42096637171507
18527,-22.830739974975586,-15.47747856348753
18528,-21.681446075439453,-15.532687347590924
18529,-26.096891403198242,-15.625616772830487
18530,-25.959461212158203,-15.709054583728314
18531,-28.18988800048828,-15.802731002032758
18532,-54.1848258972168,-15.992284905612468
18533,-49.38555908203125,-16.16864017599821
18534,-52.908287048339844,-16.359356343448162
18535,-49.14616012573242,-16.47919992560148
18536,-11.394233703613281,-16.470420796573162
18537,-4.766866683959961,-16.429442753970623
18538,-5.215274810791016,-16.40376297491789
18539,-4.666759967803955,-16.405517110049725
18540,-5.905141830444336,-16.406315936267376
18541,-50.994407653808594,-16.595259569346904
18542,-53.58888244628906,-16.809423155128957
18543,-8.949287414550781,-16.816480789482593
18544,-18.40446662902832,-16.858155872642993
18545,-13.46827507019043,-16.871870048820973
18546,-14.514184951782227,-16.89008716613054
18547,-2.5448319911956787,-16.762957289993764
18548,-8.214131355285645,-16.60580395823717
18549,-5.357961177825928,-16.42555031710863
18550,-3.3870506286621094,-16.322438996613027
18551,-11.636305809020996,-16.33740418559313
18552,-14.481222152709961,-16.37025900775194
18553,-7.5370893478393555,-16.201002259552478
18554,-20.12974739074707,-16.253500382721423
18555,-70.80747985839844,-16.509464736282826
18556,-52.2614631652832,-16.704717195808886
18557,-61.767601013183594,-16.920196066200734
18558,-53.25541687011719,-17.110148367226124
18559,-46.8443717956543,-17.24051696997881
18560,-9.867433547973633,-17.223883196175098
18561,-9.385950088500977,-17.195459543526173
18562,-7.647200107574463,-17.195704784691333
18563,-7.763008117675781,-17.19501590758562
18564,-6.209666728973389,-17.213243758499623
18565,-5.564541816711426,-17.21579687052965
18566,-2.981421709060669,-17.19753603774309
18567,-9.119550704956055,-17.20493841391802
18568,-17.703432083129883,-17.232243242561818
18569,-15.227006912231445,-17.232821371376513
18570,-15.876930236816406,-17.273231596291065
18571,-9.47037410736084,-17.220429262459277
18572,-2.090958595275879,-17.08611246329546
18573,-1.9944859743118286,-16.932463484585284
18574,1.0842519998550415,-16.77165108901262
18575,-4.425556659698486,-16.749302248299124
18576,-14.192383766174316,-16.78144371634722
18577,-21.032644271850586,-16.84943002730608
18578,-10.719303131103516,-16.86289407378435
18579,-23.070289611816406,-16.926432432472705
18580,-45.87834930419922,-17.081702228844165
18581,-53.06186294555664,-17.268176946938038
18582,-58.562744140625,-17.480850956261158
18583,-31.465595245361328,-17.553160122215747
18584,-11.861149787902832,-17.59004964953661
18585,-6.803003311157227,-17.57125932818651
18586,-7.434000015258789,-17.58548565608263
18587,-5.57028341293335,-17.612742781937122
18588,-5.776333332061768,-17.640606235325336
18589,-5.754449844360352,-17.665455682694912
18590,-6.527191638946533,-17.693333241283895
18591,-6.2858147621154785,-17.71937764698267
18592,-19.141613006591797,-17.77461683422327
18593,-16.216754913330078,-17.77851050335169
18594,-13.005709648132324,-17.749990487635134
18595,-4.610313415527344,-17.62849268490076
18596,-2.2355546951293945,-17.47661308056116
18597,0.2566779851913452,-17.308389408171177
18598,-1.161223292350769,-17.20664716297388
18599,-7.259114742279053,-17.020927259027957
18600,-8.008055686950684,-17.020344850122928
18601,-12.186488151550293,-17.045711602747442
18602,-9.468321800231934,-17.057803056299687
18603,-24.409740447998047,-17.13602565151453
18604,-43.93788146972656,-17.285265178263188
18605,-57.91725158691406,-17.49632788425684
18606,-53.292213439941406,-17.685603171885013
18607,-51.82274627685547,-17.826308654367924
18608,-9.162291526794434,-17.8214136005044
18609,-10.110917091369629,-17.844565177500247
18610,-6.367350101470947,-17.87497694593668
18611,-6.668516635894775,-17.906745948374272
18612,-7.363583564758301,-17.931591090738774
18613,-8.151599884033203,-17.95997382646799
18614,-7.637883186340332,-17.989659967184068
18615,-6.128764629364014,-18.002219630002976
18616,-16.224525451660156,-18.050020703077315
18617,-9.710466384887695,-18.043183544874193
18618,-7.570621490478516,-17.82461912226677
18619,0.28142133355140686,-17.488920835614206
18620,1.7855279445648193,-17.13358692085743
18621,-43.47475051879883,-16.961618949055673
18622,-43.308738708496094,-17.070364371418954
18623,0.9652780294418335,-17.047098659157754
18624,-6.482945442199707,-17.048851308465004
18625,-1.4947459697723389,-17.026024658799173
18626,-17.184612274169922,-17.067585507035254
18627,-22.353424072265625,-17.13770330297947
18628,-19.11444091796875,-17.196586367249488
18629,-51.90919494628906,-17.387384106278418
18630,-22.726276397705078,-17.456445746064187
18631,-47.4833984375,-17.386507910370828
18632,-10.748241424560547,-17.3570417085886
18633,-8.589158058166504,-17.35911870062351
18634,-7.51200008392334,-17.391143074274062
18635,-3.3099312782287598,-17.401410727500917
18636,-6.1576666831970215,-17.430243602275848
18637,-5.143233299255371,-17.452597279429437
18638,-5.369758129119873,-17.47636912000179
18639,-6.366199493408203,-17.505820301890374
18640,-11.787654876708984,-17.53775289428234
18641,-6.888810157775879,-17.523806891322135
18642,-48.79612731933594,-17.63722180068493
18643,-0.5797933340072632,-17.465248173117637
18644,0.749180018901825,-17.303935351967812
18645,1.6640100479125977,-17.104536758065223
18646,1.6944119930267334,-17.02715638792515
18647,-2.296354055404663,-16.82247420465946
18648,-1.732000708580017,-16.626477570652963
18649,-10.016844749450684,-16.651552916646004
18650,-6.762520790100098,-16.66321229946613
18651,-22.514986038208008,-16.726457777142524
18652,-39.541786193847656,-16.85898045551777
18653,-44.561649322509766,-17.009988351941107
18654,-49.48017501831055,-17.17896865284443
18655,-40.00418472290039,-17.293305925488472
18656,-7.978208541870117,-17.289859506726266
18657,-8.71157455444336,-17.30233787357807
18658,-4.4277849197387695,-17.32460834133625
18659,-5.797458171844482,-17.34406759798527
18660,-7.871775150299072,-17.36756464254856
18661,-5.544283390045166,-17.387081011891365
18662,-8.121700286865234,-17.42354509294033
18663,-9.05392074584961,-17.284052340865134
18664,-17.058080673217773,-17.15990893113613
18665,-2.079453229904175,-17.159428783774377
18666,-8.562478065490723,-17.123359436392786
18667,-2.6557846069335938,-17.088685829520227
18668,-3.734915256500244,-16.949206438422202
18669,-1.8674119710922241,-16.886493293643
18670,1.8983440399169922,-16.72079232776165
18671,0.6020799875259399,-16.683189740538598
18672,-8.62137508392334,-16.69493997514248
18673,-11.214961051940918,-16.72774755895138
18674,-17.148603439331055,-16.779610105872155
18675,-22.732223510742188,-16.673811460852622
18676,-53.20505905151367,-16.68980709683895
18677,-40.765811920166016,-16.837103078246116
18678,-58.7830810546875,-17.052252669692038
18679,-48.83626937866211,-17.027616057753562
18680,-11.658782958984375,-16.864402526259422
18681,-7.830224990844727,-16.882929714560508
18682,-7.47148323059082,-16.917113287329673
18683,-5.855958461761475,-16.944892746806143
18684,-5.400199890136719,-16.95794409072399
18685,-6.259825229644775,-16.986642719626428
18686,-7.009166717529297,-17.016237074494363
18687,-9.016295433044434,-17.054237008213995
18688,-14.870992660522461,-17.096957423329354
18689,-9.779271125793457,-17.11395511162281
18690,-9.189334869384766,-17.09451250755787
18691,-4.3596086502075195,-16.80246037209034
18692,-3.569822072982788,-16.671111761212348
18693,1.7732126712799072,-16.49033791077137
18694,1.513317346572876,-16.353698154568672
18695,-1.660470724105835,-16.323253836750983
18696,-9.564214706420898,-16.32908326256275
18697,-2.3558199405670166,-16.327648569226266
18698,-20.578908920288086,-16.38031400501728
18699,-26.670564651489258,-16.457767263531686
18700,-27.517757415771484,-16.54108102619648
18701,-54.97883605957031,-16.73091760456562
18702,-53.83573913574219,-16.931374774098398
18703,-47.03411865234375,-17.064945811390878
18704,-11.964824676513672,-17.067106806874275
18705,-7.653966903686523,-17.060202300190927
18706,-7.737116813659668,-17.071547644734384
18707,-5.884125232696533,-17.096876193642615
18708,-6.5690083503723145,-17.120073699116706
18709,-6.361983299255371,-17.147704568266867
18710,-5.769941806793213,-17.17283709537983
18711,-9.186999320983887,-17.197969932675363
18712,-6.586893558502197,-17.21946692287922
18713,-53.99515151977539,-17.3717459679842
18714,-5.752729415893555,-17.332197925686835
18715,-8.984780311584473,-17.220322624325753
18716,-3.497910737991333,-17.047510602116585
18717,1.5787220001220703,-16.887621495366098
18718,1.9213919639587402,-16.781810828328133
18719,-1.5825586318969727,-16.57874242699146
18720,-4.882079124450684,-16.57608321106434
18721,-11.703916549682617,-16.424007718205452
18722,-21.155475616455078,-16.490153586506842
18723,-23.0228328704834,-16.55236938393116
18724,-33.249393463134766,-16.657110791325568
18725,-95.70713806152344,-17.018930911183357
18726,-59.089866638183594,-17.223307543873787
18727,-41.10042190551758,-17.3315552893877
18728,-8.78464126586914,-17.30995186150074
18729,-10.088491439819336,-17.304139937520027
18730,-5.941975116729736,-17.29977433693409
18731,-8.34172534942627,-17.29497990334034
18732,-6.1753249168396,-17.295293242573738
18733,-6.024633407592773,-17.23428309547901
18734,-6.715366840362549,-17.113681244969367
18735,-6.975676536560059,-16.950528561711312
18736,-8.660473823547363,-16.794772980809213
18737,-12.998525619506836,-16.640185433506964
18738,-12.583232879638672,-16.649529130101204
18739,-5.5725812911987305,-16.63691638672352
18740,-3.3704559803009033,-16.619456243634225
18741,1.823706030845642,-16.590044087052345
18742,1.893496036529541,-16.56063660299778
18743,-4.535165309906006,-16.55932969725132
18744,-3.905886650085449,-16.550837376236917
